\uD835\uDE12 = \mitsansK math.unicode-math
\uD835\uDE13 = \mitsansL math.unicode-math
\uD835\uDE14 = \mitsansM math.unicode-math
\uD835\uDE15 = \mitsansN math.unicode-math
\uD835\uDE16 = \mitsansO math.unicode-math
\uD835\uDE17 = \mitsansP math.unicode-math
\uD835\uDE18 = \mitsansQ math.unicode-math
\uD835\uDE19 = \mitsansR math.unicode-math
\uD835\uDE1A = \mitsansS math.unicode-math
\uD835\uDE1B = \mitsansT math.unicode-math
\uD835\uDE1C = \mitsansU math.unicode-math
\uD835\uDE1D = \mitsansV math.unicode-math
\uD835\uDE1E = \mitsansW math.unicode-math
\uD835\uDE1F = \mitsansX math.unicode-math
\uD835\uDE20 = \mitsansY math.unicode-math
\uD835\uDE21 = \mitsansZ math.unicode-math
\uD835\uDE22 = \mitsansa math.unicode-math
\uD835\uDE23 = \mitsansb math.unicode-math
\uD835\uDE24 = \mitsansc math.unicode-math
\uD835\uDE25 = \mitsansd math.unicode-math
\uD835\uDE26 = \mitsanse math.unicode-math
\uD835\uDE27 = \mitsansf math.unicode-math
\uD835\uDE28 = \mitsansg math.unicode-math
\uD835\uDE29 = \mitsansh math.unicode-math
\uD835\uDE2A = \mitsansi math.unicode-math
\uD835\uDE2B = \mitsansj math.unicode-math
\uD835\uDE2C = \mitsansk math.unicode-math
\uD835\uDE2D = \mitsansl math.unicode-math
\uD835\uDE2E = \mitsansm math.unicode-math
\uD835\uDE2F = \mitsansn math.unicode-math
\uD835\uDE30 = \mitsanso math.unicode-math
\uD835\uDE31 = \mitsansp math.unicode-math
\uD835\uDE32 = \mitsansq math.unicode-math
\uD835\uDE33 = \mitsansr math.unicode-math
\uD835\uDE34 = \mitsanss math.unicode-math
\uD835\uDE35 = \mitsanst math.unicode-math
\uD835\uDE36 = \mitsansu math.unicode-math
\uD835\uDE37 = \mitsansv math.unicode-math
\uD835\uDE38 = \mitsansw math.unicode-math
\uD835\uDE39 = \mitsansx math.unicode-math
\uD835\uDE3A = \mitsansy math.unicode-math
\uD835\uDE3B = \mitsansz math.unicode-math
\uD835\uDE3C = \mbfitsansA math.unicode-math
\uD835\uDE3D = \mbfitsansB math.unicode-math
\uD835\uDE3E = \mbfitsansC math.unicode-math
\uD835\uDE3F = \mbfitsansD math.unicode-math
\uD835\uDE40 = \mbfitsansE math.unicode-math
\uD835\uDE41 = \mbfitsansF math.unicode-math
\uD835\uDE42 = \mbfitsansG math.unicode-math
\uD835\uDE43 = \mbfitsansH math.unicode-math
\uD835\uDE44 = \mbfitsansI math.unicode-math
\uD835\uDE45 = \mbfitsansJ math.unicode-math
\uD835\uDE46 = \mbfitsansK math.unicode-math
\uD835\uDE47 = \mbfitsansL math.unicode-math
\uD835\uDE48 = \mbfitsansM math.unicode-math
\uD835\uDE49 = \mbfitsansN math.unicode-math
\uD835\uDE4A = \mbfitsansO math.unicode-math
\uD835\uDE4B = \mbfitsansP math.unicode-math
\uD835\uDE4C = \mbfitsansQ math.unicode-math
\uD835\uDE4D = \mbfitsansR math.unicode-math
\uD835\uDE4E = \mbfitsansS math.unicode-math
\uD835\uDE4F = \mbfitsansT math.unicode-math
\uD835\uDE50 = \mbfitsansU math.unicode-math
\uD835\uDE51 = \mbfitsansV math.unicode-math
\uD835\uDE52 = \mbfitsansW math.unicode-math
\uD835\uDE53 = \mbfitsansX math.unicode-math
\uD835\uDE54 = \mbfitsansY math.unicode-math
\uD835\uDE55 = \mbfitsansZ math.unicode-math
\uD835\uDE56 = \mbfitsansa math.unicode-math
\uD835\uDE57 = \mbfitsansb math.unicode-math
\uD835\uDE58 = \mbfitsansc math.unicode-math
\uD835\uDE59 = \mbfitsansd math.unicode-math
\uD835\uDE5A = \mbfitsanse math.unicode-math
\uD835\uDE5B = \mbfitsansf math.unicode-math
\uD835\uDE5C = \mbfitsansg math.unicode-math
\uD835\uDE5D = \mbfitsansh math.unicode-math
\uD835\uDE5E = \mbfitsansi math.unicode-math
\uD835\uDE5F = \mbfitsansj math.unicode-math
\uD835\uDE60 = \mbfitsansk math.unicode-math
\uD835\uDE61 = \mbfitsansl math.unicode-math
\uD835\uDE62 = \mbfitsansm math.unicode-math
\uD835\uDE63 = \mbfitsansn math.unicode-math
\uD835\uDE64 = \mbfitsanso math.unicode-math
\uD835\uDE65 = \mbfitsansp math.unicode-math
\uD835\uDE66 = \mbfitsansq math.unicode-math
\uD835\uDE67 = \mbfitsansr math.unicode-math
\uD835\uDE68 = \mbfitsanss math.unicode-math
\uD835\uDE69 = \mbfitsanst math.unicode-math
\uD835\uDE6A = \mbfitsansu math.unicode-math
\uD835\uDE6B = \mbfitsansv math.unicode-math
\uD835\uDE6C = \mbfitsansw math.unicode-math
\uD835\uDE6D = \mbfitsansx math.unicode-math
\uD835\uDE6E = \mbfitsansy math.unicode-math
\uD835\uDE6F = \mbfitsansz math.unicode-math
\uD835\uDE70 = \mttA math.unicode-math
\uD835\uDE71 = \mttB math.unicode-math
\uD835\uDE72 = \mttC math.unicode-math
\uD835\uDE73 = \mttD math.unicode-math
\uD835\uDE74 = \mttE math.unicode-math
\uD835\uDE75 = \mttF math.unicode-math
\uD835\uDE76 = \mttG math.unicode-math
\uD835\uDE77 = \mttH math.unicode-math
\uD835\uDE78 = \mttI math.unicode-math
\uD835\uDE79 = \mttJ math.unicode-math
\uD835\uDE7A = \mttK math.unicode-math
\uD835\uDE7B = \mttL math.unicode-math
\uD835\uDE7C = \mttM math.unicode-math
\uD835\uDE7D = \mttN math.unicode-math
\uD835\uDE7E = \mttO math.unicode-math
\uD835\uDE7F = \mttP math.unicode-math
\uD835\uDE80 = \mttQ math.unicode-math
\uD835\uDE81 = \mttR math.unicode-math
\uD835\uDE82 = \mttS math.unicode-math
\uD835\uDE83 = \mttT math.unicode-math
\uD835\uDE84 = \mttU math.unicode-math
\uD835\uDE85 = \mttV math.unicode-math
\uD835\uDE86 = \mttW math.unicode-math
\uD835\uDE87 = \mttX math.unicode-math
\uD835\uDE88 = \mttY math.unicode-math
\uD835\uDE89 = \mttZ math.unicode-math
\uD835\uDE8A = \mtta math.unicode-math
\uD835\uDE8B = \mttb math.unicode-math
\uD835\uDE8C = \mttc math.unicode-math
\uD835\uDE8D = \mttd math.unicode-math
\uD835\uDE8E = \mtte math.unicode-math
\uD835\uDE8F = \mttf math.unicode-math
\uD835\uDE90 = \mttg math.unicode-math
\uD835\uDE91 = \mtth math.unicode-math
\uD835\uDE92 = \mtti math.unicode-math
\uD835\uDE93 = \mttj math.unicode-math
\uD835\uDE94 = \mttk math.unicode-math
\uD835\uDE95 = \mttl math.unicode-math
\uD835\uDE96 = \mttm math.unicode-math
\uD835\uDE97 = \mttn math.unicode-math
\uD835\uDE98 = \mtto math.unicode-math
\uD835\uDE99 = \mttp math.unicode-math
\uD835\uDE9A = \mttq math.unicode-math
\uD835\uDE9B = \mttr math.unicode-math
\uD835\uDE9C = \mtts math.unicode-math
\uD835\uDE9D = \mttt math.unicode-math
\uD835\uDE9E = \mttu math.unicode-math
\uD835\uDE9F = \mttv math.unicode-math
\uD835\uDEA0 = \mttw math.unicode-math
\uD835\uDEA1 = \mttx math.unicode-math
\uD835\uDEA2 = \mtty math.unicode-math
\uD835\uDEA3 = \mttz math.unicode-math
\uD835\uDEA4 = \imath math.unicode-math
\uD835\uDEA5 = \jmath math.unicode-math
\uD835\uDEA8 = \mbfAlpha math.unicode-math
\uD835\uDEA9 = \mbfBeta math.unicode-math
\uD835\uDEAA = \mbfGamma math.unicode-math
\uD835\uDEAB = \mbfDelta math.unicode-math
\uD835\uDEAC = \mbfEpsilon math.unicode-math
\uD835\uDEAD = \mbfZeta math.unicode-math
\uD835\uDEAE = \mbfEta math.unicode-math
\uD835\uDEAF = \mbfTheta math.unicode-math
\uD835\uDEB0 = \mbfIota math.unicode-math
\uD835\uDEB1 = \mbfKappa math.unicode-math
\uD835\uDEB2 = \mbfLambda math.unicode-math
\uD835\uDEB3 = \mbfMu math.unicode-math
\uD835\uDEB4 = \mbfNu math.unicode-math
\uD835\uDEB5 = \mbfXi math.unicode-math
\uD835\uDEB6 = \mbfOmicron math.unicode-math
\uD835\uDEB7 = \mbfPi math.unicode-math
\uD835\uDEB8 = \mbfRho math.unicode-math
\uD835\uDEB9 = \mbfvarTheta math.unicode-math
\uD835\uDEBA = \mbfSigma math.unicode-math
\uD835\uDEBB = \mbfTau math.unicode-math
\uD835\uDEBC = \mbfUpsilon math.unicode-math
\uD835\uDEBD = \mbfPhi math.unicode-math
\uD835\uDEBE = \mbfChi math.unicode-math
\uD835\uDEBF = \mbfPsi math.unicode-math
\uD835\uDEC0 = \mbfOmega math.unicode-math
\uD835\uDEC1 = \mbfnabla math.unicode-math
\uD835\uDEC2 = \mbfalpha math.unicode-math
\uD835\uDEC3 = \mbfbeta math.unicode-math
\uD835\uDEC4 = \mbfgamma math.unicode-math
\uD835\uDEC5 = \mbfdelta math.unicode-math
\uD835\uDEC6 = \mbfvarepsilon math.unicode-math
\uD835\uDEC7 = \mbfzeta math.unicode-math
\uD835\uDEC8 = \mbfeta math.unicode-math
\uD835\uDEC9 = \mbftheta math.unicode-math
\uD835\uDECA = \mbfiota math.unicode-math
\uD835\uDECB = \mbfkappa math.unicode-math
\uD835\uDECC = \mbflambda math.unicode-math
\uD835\uDECD = \mbfmu math.unicode-math
\uD835\uDECE = \mbfnu math.unicode-math
\uD835\uDECF = \mbfxi math.unicode-math
\uD835\uDED0 = \mbfomicron math.unicode-math
\uD835\uDED1 = \mbfpi math.unicode-math
\uD835\uDED2 = \mbfrho math.unicode-math
\uD835\uDED3 = \mbfvarsigma math.unicode-math
\uD835\uDED4 = \mbfsigma math.unicode-math
\uD835\uDED5 = \mbftau math.unicode-math
\uD835\uDED6 = \mbfupsilon math.unicode-math
\uD835\uDED7 = \mbfvarphi math.unicode-math
\uD835\uDED8 = \mbfchi math.unicode-math
\uD835\uDED9 = \mbfpsi math.unicode-math
\uD835\uDEDA = \mbfomega math.unicode-math
\uD835\uDEDB = \mbfpartial math.unicode-math
\uD835\uDEDC = \mbfepsilon math.unicode-math
\uD835\uDEDD = \mbfvartheta math.unicode-math
\uD835\uDEDE = \mbfvarkappa math.unicode-math
\uD835\uDEDF = \mbfphi math.unicode-math
\uD835\uDEE0 = \mbfvarrho math.unicode-math
\uD835\uDEE1 = \mbfvarpi math.unicode-math
\uD835\uDEE2 = \mitAlpha math.unicode-math
\uD835\uDEE3 = \mitBeta math.unicode-math
\uD835\uDEE4 = \mitGamma math.unicode-math
\uD835\uDEE5 = \mitDelta math.unicode-math
\uD835\uDEE6 = \mitEpsilon math.unicode-math
\uD835\uDEE7 = \mitZeta math.unicode-math
\uD835\uDEE8 = \mitEta math.unicode-math
\uD835\uDEE9 = \mitTheta math.unicode-math
\uD835\uDEEA = \mitIota math.unicode-math
\uD835\uDEEB = \mitKappa math.unicode-math
\uD835\uDEEC = \mitLambda math.unicode-math
\uD835\uDEED = \mitMu math.unicode-math
\uD835\uDEEE = \mitNu math.unicode-math
\uD835\uDEEF = \mitXi math.unicode-math
\uD835\uDEF0 = \mitOmicron math.unicode-math
\uD835\uDEF1 = \mitPi math.unicode-math
\uD835\uDEF2 = \mitRho math.unicode-math
\uD835\uDEF3 = \mitvarTheta math.unicode-math
\uD835\uDEF4 = \mitSigma math.unicode-math
\uD835\uDEF5 = \mitTau math.unicode-math
\uD835\uDEF6 = \mitUpsilon math.unicode-math
\uD835\uDEF7 = \mitPhi math.unicode-math
\uD835\uDEF8 = \mitChi math.unicode-math
\uD835\uDEF9 = \mitPsi math.unicode-math
\uD835\uDEFA = \mitOmega math.unicode-math
\uD835\uDEFB = \mitnabla math.unicode-math
\uD835\uDEFC = \mitalpha math.unicode-math
\uD835\uDEFD = \mitbeta math.unicode-math
\uD835\uDEFE = \mitgamma math.unicode-math
\uD835\uDEFF = \mitdelta math.unicode-math
\uD835\uDF00 = \mitvarepsilon math.unicode-math
\uD835\uDF01 = \mitzeta math.unicode-math
\uD835\uDF02 = \miteta math.unicode-math
\uD835\uDF03 = \mittheta math.unicode-math
\uD835\uDF04 = \mitiota math.unicode-math
\uD835\uDF05 = \mitkappa math.unicode-math
\uD835\uDF06 = \mitlambda math.unicode-math
\uD835\uDF07 = \mitmu math.unicode-math
\uD835\uDF08 = \mitnu math.unicode-math
\uD835\uDF09 = \mitxi math.unicode-math
\uD835\uDF0A = \mitomicron math.unicode-math
\uD835\uDF0B = \mitpi math.unicode-math
\uD835\uDF0C = \mitrho math.unicode-math
\uD835\uDF0D = \mitvarsigma math.unicode-math
\uD835\uDF0E = \mitsigma math.unicode-math
\uD835\uDF0F = \mittau math.unicode-math
\uD835\uDF10 = \mitupsilon math.unicode-math
\uD835\uDF11 = \mitvarphi math.unicode-math
\uD835\uDF12 = \mitchi math.unicode-math
\uD835\uDF13 = \mitpsi math.unicode-math
\uD835\uDF14 = \mitomega math.unicode-math
\uD835\uDF15 = \mitpartial math.unicode-math
\uD835\uDF16 = \mitepsilon math.unicode-math
\uD835\uDF17 = \mitvartheta math.unicode-math
\uD835\uDF18 = \mitvarkappa math.unicode-math
\uD835\uDF19 = \mitphi math.unicode-math
\uD835\uDF1A = \mitvarrho math.unicode-math
\uD835\uDF1B = \mitvarpi math.unicode-math
\uD835\uDF1C = \mbfitAlpha math.unicode-math
\uD835\uDF1D = \mbfitBeta math.unicode-math
\uD835\uDF1E = \mbfitGamma math.unicode-math
\uD835\uDF1F = \mbfitDelta math.unicode-math
\uD835\uDF20 = \mbfitEpsilon math.unicode-math
\uD835\uDF21 = \mbfitZeta math.unicode-math
\uD835\uDF22 = \mbfitEta math.unicode-math
\uD835\uDF23 = \mbfitTheta math.unicode-math
\uD835\uDF24 = \mbfitIota math.unicode-math
\uD835\uDF25 = \mbfitKappa math.unicode-math
\uD835\uDF26 = \mbfitLambda math.unicode-math
\uD835\uDF27 = \mbfitMu math.unicode-math
\uD835\uDF28 = \mbfitNu math.unicode-math
\uD835\uDF29 = \mbfitXi math.unicode-math
\uD835\uDF2A = \mbfitOmicron math.unicode-math
\uD835\uDF2B = \mbfitPi math.unicode-math
\uD835\uDF2C = \mbfitRho math.unicode-math
\uD835\uDF2D = \mbfitvarTheta math.unicode-math
\uD835\uDF2E = \mbfitSigma math.unicode-math
\uD835\uDF2F = \mbfitTau math.unicode-math
\uD835\uDF30 = \mbfitUpsilon math.unicode-math
\uD835\uDF31 = \mbfitPhi math.unicode-math
\uD835\uDF32 = \mbfitChi math.unicode-math
\uD835\uDF33 = \mbfitPsi math.unicode-math
\uD835\uDF34 = \mbfitOmega math.unicode-math
\uD835\uDF35 = \mbfitnabla math.unicode-math
\uD835\uDF36 = \mbfitalpha math.unicode-math
\uD835\uDF37 = \mbfitbeta math.unicode-math
\uD835\uDF38 = \mbfitgamma math.unicode-math
\uD835\uDF39 = \mbfitdelta math.unicode-math
\uD835\uDF3A = \mbfitvarepsilon math.unicode-math
\uD835\uDF3B = \mbfitzeta math.unicode-math
\uD835\uDF3C = \mbfiteta math.unicode-math
\uD835\uDF3D = \mbfittheta math.unicode-math
\uD835\uDF3E = \mbfitiota math.unicode-math
\uD835\uDF3F = \mbfitkappa math.unicode-math
\uD835\uDF40 = \mbfitlambda math.unicode-math
\uD835\uDF41 = \mbfitmu math.unicode-math
\uD835\uDF42 = \mbfitnu math.unicode-math
\uD835\uDF43 = \mbfitxi math.unicode-math
\uD835\uDF44 = \mbfitomicron math.unicode-math
\uD835\uDF45 = \mbfitpi math.unicode-math
\uD835\uDF46 = \mbfitrho math.unicode-math
\uD835\uDF47 = \mbfitvarsigma math.unicode-math
\uD835\uDF48 = \mbfitsigma math.unicode-math
\uD835\uDF49 = \mbfittau math.unicode-math
\uD835\uDF4A = \mbfitupsilon math.unicode-math
\uD835\uDF4B = \mbfitvarphi math.unicode-math
\uD835\uDF4C = \mbfitchi math.unicode-math
\uD835\uDF4D = \mbfitpsi math.unicode-math
\uD835\uDF4E = \mbfitomega math.unicode-math
\uD835\uDF4F = \mbfitpartial math.unicode-math
\uD835\uDF50 = \mbfitepsilon math.unicode-math
\uD835\uDF51 = \mbfitvartheta math.unicode-math
\uD835\uDF52 = \mbfitvarkappa math.unicode-math
\uD835\uDF53 = \mbfitphi math.unicode-math
\uD835\uDF54 = \mbfitvarrho math.unicode-math
\uD835\uDF55 = \mbfitvarpi math.unicode-math
\uD835\uDF56 = \mbfsansAlpha math.unicode-math
\uD835\uDF57 = \mbfsansBeta math.unicode-math
\uD835\uDF58 = \mbfsansGamma math.unicode-math
\uD835\uDF59 = \mbfsansDelta math.unicode-math
\uD835\uDF5A = \mbfsansEpsilon math.unicode-math
\uD835\uDF5B = \mbfsansZeta math.unicode-math
\uD835\uDF5C = \mbfsansEta math.unicode-math
\uD835\uDF5D = \mbfsansTheta math.unicode-math
\uD835\uDF5E = \mbfsansIota math.unicode-math
\uD835\uDF5F = \mbfsansKappa math.unicode-math
\uD835\uDF60 = \mbfsansLambda math.unicode-math
\uD835\uDF61 = \mbfsansMu math.unicode-math
\uD835\uDF62 = \mbfsansNu math.unicode-math
\uD835\uDF63 = \mbfsansXi math.unicode-math
\uD835\uDF64 = \mbfsansOmicron math.unicode-math
\uD835\uDF65 = \mbfsansPi math.unicode-math
\uD835\uDF66 = \mbfsansRho math.unicode-math
\uD835\uDF67 = \mbfsansvarTheta math.unicode-math
\uD835\uDF68 = \mbfsansSigma math.unicode-math
\uD835\uDF69 = \mbfsansTau math.unicode-math
\uD835\uDF6A = \mbfsansUpsilon math.unicode-math
\uD835\uDF6B = \mbfsansPhi math.unicode-math
\uD835\uDF6C = \mbfsansChi math.unicode-math
\uD835\uDF6D = \mbfsansPsi math.unicode-math
\uD835\uDF6E = \mbfsansOmega math.unicode-math
\uD835\uDF6F = \mbfsansnabla math.unicode-math
\uD835\uDF70 = \mbfsansalpha math.unicode-math
\uD835\uDF71 = \mbfsansbeta math.unicode-math
\uD835\uDF72 = \mbfsansgamma math.unicode-math
\uD835\uDF73 = \mbfsansdelta math.unicode-math
\uD835\uDF74 = \mbfsansvarepsilon math.unicode-math
\uD835\uDF75 = \mbfsanszeta math.unicode-math
\uD835\uDF76 = \mbfsanseta math.unicode-math
\uD835\uDF77 = \mbfsanstheta math.unicode-math
\uD835\uDF78 = \mbfsansiota math.unicode-math
\uD835\uDF79 = \mbfsanskappa math.unicode-math
\uD835\uDF7A = \mbfsanslambda math.unicode-math
\uD835\uDF7B = \mbfsansmu math.unicode-math
\uD835\uDF7C = \mbfsansnu math.unicode-math
\uD835\uDF7D = \mbfsansxi math.unicode-math
\uD835\uDF7E = \mbfsansomicron math.unicode-math
\uD835\uDF7F = \mbfsanspi math.unicode-math
\uD835\uDF80 = \mbfsansrho math.unicode-math
\uD835\uDF81 = \mbfsansvarsigma math.unicode-math
\uD835\uDF82 = \mbfsanssigma math.unicode-math
\uD835\uDF83 = \mbfsanstau math.unicode-math
\uD835\uDF84 = \mbfsansupsilon math.unicode-math
\uD835\uDF85 = \mbfsansvarphi math.unicode-math
\uD835\uDF86 = \mbfsanschi math.unicode-math
\uD835\uDF87 = \mbfsanspsi math.unicode-math
\uD835\uDF88 = \mbfsansomega math.unicode-math
\uD835\uDF89 = \mbfsanspartial math.unicode-math
\uD835\uDF8A = \mbfsansepsilon math.unicode-math
\uD835\uDF8B = \mbfsansvartheta math.unicode-math
\uD835\uDF8C = \mbfsansvarkappa math.unicode-math
\uD835\uDF8D = \mbfsansphi math.unicode-math
\uD835\uDF8E = \mbfsansvarrho math.unicode-math
\uD835\uDF8F = \mbfsansvarpi math.unicode-math
\uD835\uDF90 = \mbfitsansAlpha math.unicode-math
\uD835\uDF91 = \mbfitsansBeta math.unicode-math
\uD835\uDF92 = \mbfitsansGamma math.unicode-math
\uD835\uDF93 = \mbfitsansDelta math.unicode-math
\uD835\uDF94 = \mbfitsansEpsilon math.unicode-math
\uD835\uDF95 = \mbfitsansZeta math.unicode-math
\uD835\uDF96 = \mbfitsansEta math.unicode-math
\uD835\uDF97 = \mbfitsansTheta math.unicode-math
\uD835\uDF98 = \mbfitsansIota math.unicode-math
\uD835\uDF99 = \mbfitsansKappa math.unicode-math
\uD835\uDF9A = \mbfitsansLambda math.unicode-math
\uD835\uDF9B = \mbfitsansMu math.unicode-math
\uD835\uDF9C = \mbfitsansNu math.unicode-math
\uD835\uDF9D = \mbfitsansXi math.unicode-math
\uD835\uDF9E = \mbfitsansOmicron math.unicode-math
\uD835\uDF9F = \mbfitsansPi math.unicode-math
\uD835\uDFA0 = \mbfitsansRho math.unicode-math
\uD835\uDFA1 = \mbfitsansvarTheta math.unicode-math
\uD835\uDFA2 = \mbfitsansSigma math.unicode-math
\uD835\uDFA3 = \mbfitsansTau math.unicode-math
\uD835\uDFA4 = \mbfitsansUpsilon math.unicode-math
\uD835\uDFA5 = \mbfitsansPhi math.unicode-math
\uD835\uDFA6 = \mbfitsansChi math.unicode-math
\uD835\uDFA7 = \mbfitsansPsi math.unicode-math
\uD835\uDFA8 = \mbfitsansOmega math.unicode-math
\uD835\uDFA9 = \mbfitsansnabla math.unicode-math
\uD835\uDFAA = \mbfitsansalpha math.unicode-math
\uD835\uDFAB = \mbfitsansbeta math.unicode-math
\uD835\uDFAC = \mbfitsansgamma math.unicode-math
\uD835\uDFAD = \mbfitsansdelta math.unicode-math
\uD835\uDFAE = \mbfitsansvarepsilon math.unicode-math
\uD835\uDFAF = \mbfitsanszeta math.unicode-math
\uD835\uDFB0 = \mbfitsanseta math.unicode-math
\uD835\uDFB1 = \mbfitsanstheta math.unicode-math
\uD835\uDFB2 = \mbfitsansiota math.unicode-math
\uD835\uDFB3 = \mbfitsanskappa math.unicode-math
\uD835\uDFB4 = \mbfitsanslambda math.unicode-math
\uD835\uDFB5 = \mbfitsansmu math.unicode-math
\uD835\uDFB6 = \mbfitsansnu math.unicode-math
\uD835\uDFB7 = \mbfitsansxi math.unicode-math
\uD835\uDFB8 = \mbfitsansomicron math.unicode-math
\uD835\uDFB9 = \mbfitsanspi math.unicode-math
\uD835\uDFBA = \mbfitsansrho math.unicode-math
\uD835\uDFBB = \mbfitsansvarsigma math.unicode-math
\uD835\uDFBC = \mbfitsanssigma math.unicode-math
\uD835\uDFBD = \mbfitsanstau math.unicode-math
\uD835\uDFBE = \mbfitsansupsilon math.unicode-math
\uD835\uDFBF = \mbfitsansvarphi math.unicode-math
\uD835\uDFC0 = \mbfitsanschi math.unicode-math
\uD835\uDFC1 = \mbfitsanspsi math.unicode-math
\uD835\uDFC2 = \mbfitsansomega math.unicode-math
\uD835\uDFC3 = \mbfitsanspartial math.unicode-math
\uD835\uDFC4 = \mbfitsansepsilon math.unicode-math
\uD835\uDFC5 = \mbfitsansvartheta math.unicode-math
\uD835\uDFC6 = \mbfitsansvarkappa math.unicode-math
\uD835\uDFC7 = \mbfitsansphi math.unicode-math
\uD835\uDFC8 = \mbfitsansvarrho math.unicode-math
\uD835\uDFC9 = \mbfitsansvarpi math.unicode-math
\uD835\uDFCA = \mbfDigamma math.unicode-math
\uD835\uDFCB = \mbfdigamma math.unicode-math
\uD835\uDFCE = \mbfzero math.unicode-math
\uD835\uDFCF = \mbfone math.unicode-math
\uD835\uDFD0 = \mbftwo math.unicode-math
\uD835\uDFD1 = \mbfthree math.unicode-math
\uD835\uDFD2 = \mbffour math.unicode-math
\uD835\uDFD3 = \mbffive math.unicode-math
\uD835\uDFD4 = \mbfsix math.unicode-math
\uD835\uDFD5 = \mbfseven math.unicode-math
\uD835\uDFD6 = \mbfeight math.unicode-math
\uD835\uDFD7 = \mbfnine math.unicode-math
\uD835\uDFD8 = \Bbbzero math.unicode-math
\uD835\uDFD9 = \Bbbone math.unicode-math
\uD835\uDFDA = \Bbbtwo math.unicode-math
\uD835\uDFDB = \Bbbthree math.unicode-math
\uD835\uDFDC = \Bbbfour math.unicode-math
\uD835\uDFDD = \Bbbfive math.unicode-math
\uD835\uDFDE = \Bbbsix math.unicode-math
\uD835\uDFDF = \Bbbseven math.unicode-math
\uD835\uDFE0 = \Bbbeight math.unicode-math
\uD835\uDFE1 = \Bbbnine math.unicode-math
\uD835\uDFE2 = \msanszero math.unicode-math
\uD835\uDFE3 = \msansone math.unicode-math
\uD835\uDFE4 = \msanstwo math.unicode-math
\uD835\uDFE5 = \msansthree math.unicode-math
\uD835\uDFE6 = \msansfour math.unicode-math
\uD835\uDFE7 = \msansfive math.unicode-math
\uD835\uDFE8 = \msanssix math.unicode-math
\uD835\uDFE9 = \msansseven math.unicode-math
\uD835\uDFEA = \msanseight math.unicode-math
\uD835\uDFEB = \msansnine math.unicode-math
\uD835\uDFEC = \mbfsanszero math.unicode-math
\uD835\uDFED = \mbfsansone math.unicode-math
\uD835\uDFEE = \mbfsanstwo math.unicode-math
\uD835\uDFEF = \mbfsansthree math.unicode-math
\uD835\uDFF0 = \mbfsansfour math.unicode-math
\uD835\uDFF1 = \mbfsansfive math.unicode-math
\uD835\uDFF2 = \mbfsanssix math.unicode-math
\uD835\uDFF3 = \mbfsansseven math.unicode-math
\uD835\uDFF4 = \mbfsanseight math.unicode-math
\uD835\uDFF5 = \mbfsansnine math.unicode-math
\uD835\uDFF6 = \mttzero math.unicode-math
\uD835\uDFF7 = \mttone math.unicode-math
\uD835\uDFF8 = \mtttwo math.unicode-math
\uD835\uDFF9 = \mttthree math.unicode-math
\uD835\uDFFA = \mttfour math.unicode-math
\uD835\uDFFB = \mttfive math.unicode-math
\uD835\uDFFC = \mttsix math.unicode-math
\uD835\uDFFD = \mttseven math.unicode-math
\uD835\uDFFE = \mtteight math.unicode-math
\uD835\uDFFF = \mttnine math.unicode-math
\u1D9C = \textsuperscript{c} text
\u1D9C = ^{c} math
\u1DA0 = \textsuperscript{f} text
\u1DA0 = ^{f} math
\u1DBB = \textsuperscript{z} text
\u1DBB = ^{z} math
## Ḃ = \.B text
## ḃ = \.b text
## Ḅ = \d{B} text
## ḅ = \d{b} text
## Ḇ = \b{B} text
## ḇ = \b{b} text
## Ḋ = \.D text
## ḋ = \.d text
## Ḍ = \d{D} text
## ḍ = \d{d} text
## Ḏ = \b{D} text
## ḏ = \b{d} text
## Ḑ = \c{D} text
## ḑ = \c{d} text
E\u0327\u0306 = \c{\u{E}} text
e\u0327\u0306 = \c{\u{e}} text
## Ḟ = \.F text
## ḟ = \.f text
## Ḡ = \=G text
## ḡ = \=g text
## Ḣ = \.H text
## ḣ = \.h text
## Ḥ = \d{H} text
## ḥ = \d{h} text
## Ḧ = \"H text
## ḧ = \"h text
## Ḩ = \c{H} text
## ḩ = \c{h} text
## Ḱ = \'K text
## ḱ = \'k text
## Ḳ = \d{K} text
## ḳ = \d{k} text
## Ḵ = \b{K} text
## ḵ = \b{k} text
## Ḷ = \d{L} text
## ḷ = \d{l} text
## Ḻ = \b{L} text
## ḻ = \b{l} text
## Ḿ = \'M text
## ḿ = \'m text
## Ṁ = \.M text
## ṁ = \.m text
## Ṃ = \d{M} text
## ṃ = \d{m} text
## Ṅ = \.N text
## ṅ = \.n text
## Ṇ = \d{N} text
## ṇ = \d{n} text
## Ṉ = \b{N} text
## ṉ = \b{n} text
## Ṕ = \'P text
## ṕ = \'p text
## Ṗ = \.P text
## ṗ = \.p text
## Ṙ = \.R text
## ṙ = \.r text
## Ṛ = \d{R} text
## ṛ = \d{r} text
## Ṟ = \b{R} text
## ṟ = \b{r} text
## Ṡ = \.S text
## ṡ = \.s text
## Ṣ = \d{S} text
## ṣ = \d{s} text
## Ṫ = \.T text
## ṫ = \.t text
## Ṭ = \d{T} text
## ṭ = \d{t} text
## Ṯ = \b{T} text
## ṯ = \b{t} text
## Ṽ = \~V text
## ṽ = \~v text
## Ṿ = \d{V} text
## ṿ = \d{v} text
